Chrom	Start	End	Middle	OverlapGenes	NucDiv_kb	NucDiv_ModZ	IsNucDivHotspot	OvrlapWi_HmMapAln_PR	OvrlapWi_HmMapAln_LR	OvrlapWi_LowComplexityRegion	OvrlapWi_LowPmap	PLC_Mask_Ovrlap
NC_000962.3	998000	999000	998500.0	Rv0895	0.0660051	-0.6127132901327821	False	0	0	0	0	0
NC_000962.3	999000	1000000	999500.0	Rv0895,gltA2	0.0396031	-0.7414341803580851	False	0	0	0	0	0
NC_000962.3	1000000	1001000	1000500.0	gltA2,Rv0897c	0.0918792	-0.4865661351529126	False	0	0	0	0	0
NC_000962.3	1001000	1002000	1001500.0	Rv0897c	0.1895669999999999	-0.01029689115051326	False	0	0	0	0	0
NC_000962.3	1002000	1003000	1002500.0	Rv0897c,Rv0898c,ompA	0.307848	0.5663728920757227	False	0	0	0	0	0
NC_000962.3	1003000	1004000	1003500.0	ompA,Rv0900,Rv0901	0.359068	0.8160920041634442	False	0	0	0	0	0
NC_000962.3	1004000	1005000	1004500.0	Rv0901,prrB	0.0394271	-0.7422922546206278	False	0	0	0	0	0
NC_000962.3	1005000	1006000	1005500.0	prrB,prrA	0.0396031	-0.7414341803580851	False	0	0	0	0	0
NC_000962.3	1006000	1007000	1006500.0	prrA,accD3	0.026226	-0.806653187275474	False	0	0	0	0	0
NC_000962.3	1007000	1008000	1007500.0	accD3	0.154188	-0.1827844441874417	False	0	0	0	0	0
NC_000962.3	1008000	1009000	1008500.0	accD3,echA6,Rv0906	0.141515	-0.24457066651246498	False	0	0	0	0	0
NC_000962.3	1009000	1010000	1009500.0	Rv0906	0.442851	1.2245694810874106	False	0	0	0	0	0
NC_000962.3	1010000	1011000	1010500.0	Rv0906,Rv0907	0.026226	-0.806653187275474	False	0	0	0	0	0
NC_000962.3	1011000	1012000	1011500.0	Rv0907,ctpE	0.517304	1.5875592712527196	False	0	0	0	0	0
NC_000962.3	1012000	1013000	1012500.0	ctpE	0.207168	0.07551541052570711	False	0	0	0	0	0
NC_000962.3	1013000	1014000	1013500.0	ctpE	0.0781501	-0.5535012905953869	False	0	0	0	0	0
NC_000962.3	1014000	1015000	1014500.0	ctpE,Rv0909,Rv0910	0.279334	0.42735511069990695	False	0	0	0	0	0
NC_000962.3	1015000	1016000	1015500.0	Rv0910,Rv0911	0.0788542	-0.5500685060030214	False	0	0	0	0	0
NC_000962.3	1016000	1017000	1016500.0	Rv0911,Rv0912	0.118105	-0.35870429427454154	False	0	0	0	0	0
NC_000962.3	1017000	1018000	1017500.0	Rv0913c	0.0396031	-0.7414341803580851	False	0	0	0	0	0
NC_000962.3	1018000	1019000	1018500.0	Rv0913c,Rv0914c	0.0790302	-0.5492104317404787	False	0	0	0	0	0
NC_000962.3	1019000	1020000	1019500.0	Rv0914c	0.20136	0.047198959861796896	False	0	0	0	0	0
NC_000962.3	1020000	1021000	1020500.0	PPE14	0.347979	0.7620284502013054	False	0	0	0	0	1
NC_000962.3	1021000	1022000	1021500.0	PPE14,PE7	0.232338	0.19822978091321097	False	0	0	0	0	1
NC_000962.3	1022000	1023000	1022500.0	betP	0.662692	2.2963871171763754	False	0	0	0	0	0
NC_000962.3	1023000	1024000	1023500.0	betP	0.218961	0.1330112615380167	False	0	0	0	0	0
NC_000962.3	1024000	1025000	1024500.0	Rv0918,Rv0919	0.577501	1.8810450461520674	False	0	0	0	0	0
NC_000962.3	1025000	1026000	1025500.0	Rv0919,argT,Rv0920c	0.0922312	-0.484849986627827	False	0	0	0	0	1
NC_000962.3	1026000	1027000	1026500.0	Rv0920c	0.155596	-0.1759198500870997	False	0	0	0	0	1
NC_000962.3	1027000	1028000	1027500.0	Rv0921,Rv0922	0.3918069999999999	0.9757084432622314	False	0	0	0	0	1
NC_000962.3	1028000	1029000	1028500.0	Rv0922	0.650899	2.238891266164066	False	0	0	0	0	1
NC_000962.3	1029000	1030000	1029500.0	Rv0922,Rv0923c	0.321049	0.6307333371883741	False	0	0	0	0	1
NC_000962.3	1030000	1031000	1030500.0	Rv0923c,mntH	0.181998	-0.04719895986179676	False	0	0	0	0	0
NC_000962.3	1031000	1032000	1031500.0	mntH,Rv0925c	0.0264020999999999	-0.805794625470737	False	0	0	1	0	0
NC_000962.3	1032000	1033000	1032500.0	Rv0925c,Rv0926c	0.330026	0.6745	False	0	0	0	0	0
NC_000962.3	1033000	1034000	1033500.0	Rv0926c,Rv0927c	0.0658291	-0.6135713643953248	False	0	0	0	0	0
NC_000962.3	1034000	1035000	1034500.0	Rv0927c,pstS3	0.638402	2.1779631181015855	False	0	0	0	0	0
NC_000962.3	1035000	1036000	1035500.0	pstS3	0.155948	-0.17420370156201428	False	0	0	0	0	0
NC_000962.3	1036000	1037000	1036500.0	pstS3,pstC2,pstA1	0.0526281	-0.6779318095079762	False	0	0	0	0	0
NC_000962.3	1037000	1038000	1037500.0	pstC2,pstA1,pknD	0.284262	0.4513811900511035	False	0	0	0	0	0
NC_000962.3	1038000	1039000	1038500.0	pknD	0.118105	-0.35870429427454154	False	0	0	0	0	0
NC_000962.3	1039000	1040000	1039500.0	pknD,pstS2	0.330554	0.6770742227876283	False	0	0	0	0	0
NC_000962.3	1040000	1041000	1040500.0	pstS2	0.884117	3.375927421628225	False	0	0	0	0	0
NC_000962.3	1041000	1042000	1041500.0	pstS2,pstB	0.0792062	-0.5483523574779359	False	0	0	0	0	0
NC_000962.3	1042000	1043000	1042500.0	pstB,pstS1	0.191679	0.0	False	0	0	0	0	0
NC_000962.3	1043000	1044000	1043500.0	pstS1,pstC1	0.310488	0.5792440060138636	False	0	0	0	0	0
NC_000962.3	1044000	1045000	1044500.0	pstC1,pstA2	0.104904	-0.423064739387193	False	0	0	0	0	0
NC_000962.3	1045000	1046000	1045500.0	pstA2,mku	0.0654771	-0.6152875129204102	False	0	0	0	0	0
NC_000962.3	1046000	1047000	1046500.0	mku,ligD	0.0394271	-0.7422922546206278	False	0	0	0	0	0
NC_000962.3	1047000	1048000	1047500.0	ligD	0.367693	0.8581425184499845	False	0	0	0	0	0
NC_000962.3	1048000	1049000	1048500.0	ligD,Rv0939	0.232338	0.19822978091321097	False	0	0	0	0	0
NC_000962.3	1049000	1050000	1049500.0	Rv0939	0.0654771	-0.6152875129204102	False	0	0	0	0	0
NC_000962.3	1050000	1051000	1050500.0	Rv0939,Rv0940c	0.225826	0.16648103319912977	False	0	0	0	0	0
NC_000962.3	1051000	1052000	1051500.0	Rv0940c,Rv0941c	0.150492	-0.2008040037008392	False	0	0	0	0	0
NC_000962.3	1052000	1053000	1052500.0	Rv0941c,Rv0942,Rv0943c	0.281094	0.4359358533253342	False	0	0	0	0	0
NC_000962.3	1053000	1054000	1053500.0	Rv0943c,Rv0944	0.357665	0.8092517871728336	False	0	0	0	0	0
NC_000962.3	1054000	1055000	1054500.0	Rv0944,Rv0945	0.6287210000000001	2.130764158239789	False	0	0	0	0	0
NC_000962.3	1055000	1056000	1055500.0	Rv0945,pgi	0.129722	-0.3020665175247746	False	0	0	0	0	0
NC_000962.3	1056000	1057000	1056500.0	pgi	0.1045519999999999	-0.42478088791227897	False	0	0	0	0	0
NC_000962.3	1057000	1058000	1057500.0	Rv0947c,Rv0948c	0.115113	-0.37329155673776804	False	0	0	0	0	0
NC_000962.3	1058000	1059000	1058500.0	uvrD1	0.0526281	-0.6779318095079762	False	0	0	0	0	0
NC_000962.3	1059000	1060000	1059500.0	uvrD1	0.0528041	-0.6770737352454336	False	0	0	0	0	0
NC_000962.3	1060000	1061000	1060500.0	uvrD1,Rv0950c	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1061000	1062000	1061500.0	Rv0950c,sucC	0.258564	0.3260925968759714	False	0	0	0	0	0
NC_000962.3	1062000	1063000	1062500.0	sucC	0.077446	-0.5569340751877525	False	0	0	0	0	0
NC_000962.3	1063000	1064000	1063500.0	sucC,sucD	0.4592199999999999	1.304375262925831	False	0	0	0	0	0
NC_000962.3	1064000	1065000	1064500.0	sucD,Rv0953c	0.144507	-0.22998340404923845	False	0	0	0	1	0
NC_000962.3	1065000	1066000	1065500.0	Rv0954	0.245011	0.26001600323823437	False	0	0	0	0	0
NC_000962.3	1066000	1067000	1066500.0	Rv0954,Rv0955	0.374733	0.8924654889516939	False	0	0	0	0	0
NC_000962.3	1067000	1068000	1067500.0	Rv0955,purN	0.117049	-0.36385273984979793	False	0	0	0	0	0
NC_000962.3	1068000	1069000	1068500.0	purN,purH	0.1750459999999999	-0.08109289323223533	False	0	0	0	0	0
NC_000962.3	1069000	1070000	1069500.0	purH,Rv0958	0.10508	-0.4222066651246502	False	0	0	0	0	0
NC_000962.3	1070000	1071000	1070500.0	Rv0958	0.214737	0.11241747923699115	False	0	0	0	0	0
NC_000962.3	1071000	1072000	1071500.0	Rv0958,Rv0959	0.6503709999999999	2.236317043376437	False	0	0	0	1	0
NC_000962.3	1072000	1073000	1072500.0	Rv0959	0.258564	0.3260925968759714	False	0	0	0	0	0
NC_000962.3	1073000	1074000	1073500.0	Rv0959,vapB9,vapC9	0.286902	0.46425230398924444	False	0	0	0	0	0
NC_000962.3	1074000	1075000	1074500.0	Rv0961,lprP	0.0264020999999999	-0.805794625470737	False	0	0	0	0	0
NC_000962.3	1075000	1076000	1075500.0	lprP,Rv0963c	0.279334	0.42735511069990695	False	0	0	0	0	0
NC_000962.3	1076000	1077000	1076500.0	Rv0963c,Rv0964c,Rv0965c	0.97406	3.8144374977411872	False	0	0	0	0	0
NC_000962.3	1077000	1078000	1077500.0	Rv0965c,Rv0966c,csoR	0.436162	1.1919577836888404	False	0	0	0	0	0
NC_000962.3	1078000	1079000	1078500.0	csoR,Rv0968,ctpV	0.0	-0.9345160032382342	False	0	0	0	0	0
NC_000962.3	1079000	1080000	1079500.0	ctpV	0.0789432	-0.5496345934498037	False	0	0	0	0	0
NC_000962.3	1080000	1081000	1080500.0	ctpV	0.67202	2.3418650530911402	False	0	0	0	0	0
NC_000962.3	1081000	1082000	1081500.0	ctpV,Rv0970,echA7	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1082000	1083000	1082500.0	echA7,fadE12	0.176894	-0.07208311347553611	False	0	0	1	0	0
NC_000962.3	1083000	1084000	1083500.0	fadE12,accA2	0.218961	0.1330112615380167	False	0	0	1	0	0
NC_000962.3	1084000	1085000	1084500.0	accA2	0.0660051	-0.6127132901327821	False	0	0	0	0	0
NC_000962.3	1085000	1086000	1085500.0	accA2,accD2	0.0528041	-0.6770737352454336	False	0	0	0	0	0
NC_000962.3	1086000	1087000	1086500.0	accD2	0.245363	0.2617321517633198	False	0	0	0	0	0
NC_000962.3	1087000	1088000	1087500.0	accD2,fadE13	0.275637	0.40933067576456317	False	0	0	0	0	0
NC_000962.3	1088000	1089000	1088500.0	fadE13,Rv0976c	0.0918792	-0.4865661351529126	False	0	0	0	0	0
NC_000962.3	1089000	1090000	1089500.0	Rv0976c	0.0264020999999999	-0.805794625470737	False	0	0	0	0	0
NC_000962.3	1090000	1091000	1090500.0	Rv0976c,PE_PGRS16	0.194143	0.012013039675598419	False	0	0	1	1	1
NC_000962.3	1091000	1092000	1091500.0	PE_PGRS16	0.260148	0.33381526523885596	False	0	0	1	1	1
NC_000962.3	1092000	1093000	1092500.0	PE_PGRS16	0.0391646	-0.7435720528815225	False	0	0	1	0	1
NC_000962.3	1093000	1094000	1093500.0	PE_PGRS16,PE_PGRS17	0.189924	-0.008556365515695935	False	1	0	0	1	1
NC_000962.3	1094000	1095000	1094500.0	PE_PGRS17,Rv0979c,rpmF	1.82421	7.959277465358845	False	1	0	0	1	1
NC_000962.3	1095000	1096000	1095500.0	rpmF,PE_PGRS18	3.10016	14.180072097696371	True	1	0	1	1	1
NC_000962.3	1096000	1097000	1096500.0	PE_PGRS18,mprA	4.87615	22.838772720044528	True	1	0	1	1	1
NC_000962.3	1097000	1098000	1097500.0	mprA,mprB	1.25955	5.206321709180539	False	0	0	0	0	0
NC_000962.3	1098000	1099000	1098500.0	mprB	0.691558	2.4371210470772766	False	0	0	0	0	0
NC_000962.3	1099000	1100000	1099500.0	mprB,pepD	0.548987	1.7420272647762511	False	0	0	0	0	0
NC_000962.3	1100000	1101000	1100500.0	pepD,moaB2	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1101000	1102000	1101500.0	moaB2,mscL,Rv0986	0.118105	-0.35870429427454154	False	0	0	0	0	0
NC_000962.3	1102000	1103000	1102500.0	Rv0986,Rv0987	1.68164	7.264188558479765	False	0	0	0	0	0
NC_000962.3	1103000	1104000	1103500.0	Rv0987	0.791886	2.9262623801022065	False	0	0	0	0	0
NC_000962.3	1104000	1105000	1104500.0	Rv0987	0.700183	2.4791715613638172	False	0	0	0	0	0
NC_000962.3	1105000	1106000	1105500.0	Rv0987,Rv0988	1.47306	6.247273048927696	False	0	0	0	0	0
NC_000962.3	1106000	1107000	1106500.0	Rv0988,grcC2	0.707927	2.5169268289156976	False	0	0	0	0	0
NC_000962.3	1107000	1108000	1107500.0	grcC2,Rv0990c	0.890981	3.409392317867392	False	0	0	0	0	0
NC_000962.3	1108000	1109000	1108500.0	Rv0990c,Rv0991c,Rv0992c	0.628113	2.127799901696459	False	0	0	0	0	0
NC_000962.3	1109000	1110000	1109500.0	Rv0992c,galU	0.2930629999999999	0.4942897786001861	False	0	0	0	0	0
NC_000962.3	1110000	1111000	1110500.0	galU,moeA1	0.343227	0.7388604451126516	False	0	0	0	0	0
NC_000962.3	1111000	1112000	1111500.0	moeA1,rimJ	1.08354	4.34819869241834	False	0	0	0	0	0
NC_000962.3	1112000	1113000	1112500.0	rimJ,Rv0996	0.013201	-0.8701555581255828	False	0	0	1	0	0
NC_000962.3	1113000	1114000	1113500.0	Rv0996,alaV	0.383534	0.935374077500777	False	0	0	0	0	0
NC_000962.3	1114000	1115000	1114500.0	Rv0997,Rv0998	0.0920552	-0.48570806089036983	False	0	0	0	0	0
NC_000962.3	1115000	1116000	1115500.0	Rv0998,Rv0999	0.0658291	-0.6135713643953248	False	0	0	0	0	0
NC_000962.3	1116000	1117000	1116500.0	Rv0999,Rv1000c	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1117000	1118000	1117500.0	Rv1000c,arcA	0.23181	0.19565555812558277	False	0	0	0	0	0
NC_000962.3	1118000	1119000	1118500.0	arcA,Rv1002c	0.104904	-0.423064739387193	False	0	0	0	0	0
NC_000962.3	1119000	1120000	1119500.0	Rv1002c	0.323425	0.6423173397327012	False	0	0	0	0	0
NC_000962.3	1120000	1121000	1120500.0	Rv1003,Rv1004c	0.0658291	-0.6135713643953248	False	0	0	0	0	0
NC_000962.3	1121000	1122000	1121500.0	Rv1004c	0.331434	0.681364594100342	False	0	0	1	1	0
NC_000962.3	1122000	1123000	1122500.0	Rv1004c,pabB	0.0918792	-0.4865661351529126	False	0	0	0	0	0
NC_000962.3	1123000	1124000	1123500.0	pabB,Rv1006	0.279862	0.429929333487535	False	0	0	0	0	0
NC_000962.3	1124000	1125000	1124500.0	Rv1006	0.208224	0.08066385610096354	False	0	0	0	0	0
NC_000962.3	1125000	1126000	1125500.0	Rv1006,metS	0.219137	0.1338693358005595	False	0	0	0	0	0
NC_000962.3	1126000	1127000	1126500.0	metS	0.0921432	-0.4852790237590985	False	0	0	0	0	0
NC_000962.3	1127000	1128000	1127500.0	metS,tatD	0.464148	1.328401342277028	False	0	0	0	0	0
NC_000962.3	1128000	1129000	1128500.0	rpfB	0.165101	-0.12957896448784573	False	0	0	0	0	0
NC_000962.3	1129000	1130000	1129500.0	rpfB,ksgA	0.0394271	-0.7422922546206278	False	0	0	0	0	0
NC_000962.3	1130000	1131000	1130500.0	ksgA,ispE	0.4277129999999999	1.1507653436648424	False	0	0	0	0	0
NC_000962.3	1131000	1132000	1131500.0	ispE,Rv1012,pks16	0.4461949999999999	1.2408728920757222	False	0	0	0	0	0
NC_000962.3	1132000	1133000	1132500.0	pks16	0.0394271	-0.7422922546206278	False	0	0	0	0	0
NC_000962.3	1133000	1134000	1133500.0	pks16,pth,rplY	0.0526281	-0.6779318095079762	False	0	0	0	0	0
NC_000962.3	1134000	1135000	1134500.0	rplY,lpqT	0.0264020999999999	-0.805794625470737	False	0	0	0	0	0
NC_000962.3	1135000	1136000	1135500.0	lpqT,prsA	0.168797	-0.11155940497444825	False	0	0	0	0	0
NC_000962.3	1136000	1137000	1136500.0	prsA,glmU	0.0392511	-0.7431503288831706	False	0	0	0	0	0
NC_000962.3	1137000	1138000	1137500.0	glmU	0.152076	-0.19308133533795457	False	0	0	0	0	0
NC_000962.3	1138000	1139000	1138500.0	glmU,glnT,Rv1019,mfd	0.0264020999999999	-0.805794625470737	False	0	0	0	0	0
NC_000962.3	1139000	1140000	1139500.0	mfd	0.3861739999999999	0.9482451914389176	False	0	0	0	0	0
NC_000962.3	1140000	1141000	1140500.0	mfd	0.0792062	-0.5483523574779359	False	0	0	0	0	0
NC_000962.3	1141000	1142000	1141500.0	mfd	0.10508	-0.4222066651246502	False	0	0	0	0	0
NC_000962.3	1142000	1143000	1142500.0	mfd,Rv1021	0.150492	-0.2008040037008392	False	0	0	0	0	0
NC_000962.3	1143000	1144000	1143500.0	Rv1021,lpqU	0.25346	0.30120844326223206	False	0	0	0	0	0
NC_000962.3	1144000	1145000	1144500.0	lpqU,eno	0.676245	2.3624637108141124	False	0	0	0	0	0
NC_000962.3	1145000	1146000	1145500.0	eno,Rv1024	0.7008869999999999	2.4826038584139876	False	0	0	0	0	0
NC_000962.3	1146000	1147000	1146500.0	Rv1024,Rv1025	0.153484	-0.18621674123761256	False	0	0	0	0	0
NC_000962.3	1147000	1148000	1147500.0	Rv1025,Rv1026	0.0528041	-0.6770737352454336	False	0	0	0	0	0
NC_000962.3	1148000	1149000	1148500.0	kdpE	1.20534	4.942025085473484	False	0	0	0	0	0
NC_000962.3	1149000	1150000	1149500.0	kdpE,kdpD	0.240435	0.23770607241212324	False	0	0	0	0	0
NC_000962.3	1150000	1151000	1150500.0	kdpD	0.117753	-0.360420442799627	False	0	0	0	0	0
NC_000962.3	1151000	1152000	1151500.0	kdpD,kdpF	0.903302	3.4694623916673297	False	0	0	0	0	0
NC_000962.3	1152000	1153000	1152500.0	kdpF,kdpA	0.368925	0.8641490382877837	False	0	0	0	0	0
NC_000962.3	1153000	1154000	1153500.0	kdpA,kdpB	0.33601	0.703674524926453	False	0	0	0	0	0
NC_000962.3	1154000	1155000	1154500.0	kdpB	0.1561239999999999	-0.17334562729947206	False	0	0	0	0	0
NC_000962.3	1155000	1156000	1155500.0	kdpB,kdpC	0.322809	0.6393140798138016	False	0	0	0	0	0
NC_000962.3	1156000	1157000	1156500.0	kdpC,trcS	0.0785020999999999	-0.5517851420703019	False	0	0	0	0	0
NC_000962.3	1157000	1158000	1157500.0	trcS,trcR	0.232338	0.19822978091321097	False	0	0	0	0	0
NC_000962.3	1158000	1159000	1158500.0	trcR,Rv1034c	0.0918792	-0.4865661351529126	False	0	0	0	0	1
NC_000962.3	1159000	1160000	1159500.0	Rv1034c,Rv1035c	0.255924	0.3132214829378302	False	0	0	0	1	1
NC_000962.3	1160000	1161000	1160500.0	Rv1035c,Rv1036c,esxI,esxJ	0.632945	2.1513579405408136	False	1	0	0	1	1
NC_000962.3	1161000	1162000	1161500.0	esxJ,PPE15	0.46186	1.3172463768639726	False	1	0	0	1	1
NC_000962.3	1162000	1163000	1162500.0	PPE15,PE8	0.206288	0.07122503921299347	False	0	0	0	1	1
NC_000962.3	1163000	1164000	1163500.0	PE8	0.118281	-0.3578462200119988	False	0	0	0	0	1
NC_000962.3	1164000	1165000	1164500.0	Rv1041c	0.895558	3.4317071241154484	False	1	0	0	1	1
NC_000962.3	1165000	1166000	1165500.0	Rv1041c,Rv1042c,Rv1043c	0.5650040000000001	1.8201168980895868	False	1	0	0	1	1
NC_000962.3	1166000	1167000	1166500.0	Rv1043c	0.0264020999999999	-0.805794625470737	False	0	0	0	0	0
NC_000962.3	1167000	1168000	1167500.0	Rv1044,Rv1045	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1168000	1169000	1168500.0	Rv1045,Rv1046c	0.5359619999999999	1.6785248939261421	False	0	0	0	0	0
NC_000962.3	1169000	1170000	1169500.0	Rv1046c,Rv1047	0.7626459999999999	2.783705042393402	False	1	0	0	1	1
NC_000962.3	1170000	1171000	1170500.0	Rv1047	0.370714	0.8728711681496527	False	1	0	0	1	1
NC_000962.3	1171000	1172000	1171500.0	Rv1048c	0.0264020999999999	-0.805794625470737	False	0	0	0	0	0
NC_000962.3	1172000	1173000	1172500.0	Rv1048c,Rv1049,Rv1050	0.5359619999999999	1.6785248939261421	False	0	0	0	0	0
NC_000962.3	1173000	1174000	1173500.0	Rv1050,Rv1051c	0.5231129999999999	1.615880597338576	False	0	0	0	0	0
NC_000962.3	1174000	1175000	1174500.0	Rv1051c	0.258564	0.3260925968759714	False	0	0	0	0	0
NC_000962.3	1175000	1176000	1175500.0	Rv1052	0.682581	2.393354384265651	False	0	0	0	0	0
NC_000962.3	1176000	1177000	1176500.0	Rv1052,Rv1053c,Rv1054	0.258212	0.32437644835088586	False	0	0	0	0	1
NC_000962.3	1177000	1178000	1177500.0	Rv1054,Rv1055,leuX,Rv1056	0.66674	2.3161228252148587	False	0	0	0	0	1
NC_000962.3	1178000	1179000	1178500.0	Rv1056	0.240435	0.23770607241212324	False	0	0	0	0	0
NC_000962.3	1179000	1180000	1179500.0	Rv1057	0.105432	-0.4204905165995648	False	0	0	0	1	0
NC_000962.3	1180000	1181000	1180500.0	Rv1057,fadD14	0.026226	-0.806653187275474	False	0	0	0	0	0
NC_000962.3	1181000	1182000	1181500.0	fadD14	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1182000	1183000	1182500.0	fadD14,Rv1059	0.0260514	-0.8075044359472918	False	0	0	0	1	0
NC_000962.3	1183000	1184000	1183500.0	Rv1059,Rv1060	0.0524549	-0.6787762325890694	False	0	0	0	0	0
NC_000962.3	1184000	1185000	1184500.0	Rv1061,Rv1062	0.270181	0.38273037362573825	False	0	0	0	0	0
NC_000962.3	1185000	1186000	1185500.0	Rv1062,Rv1063c	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1186000	1187000	1186500.0	Rv1063c,lpqV	0.28479	0.4539554128387316	False	0	0	0	0	0
NC_000962.3	1187000	1188000	1187500.0	lpqV,Rv1065,Rv1066	0.039075	-0.7440088906879079	False	0	0	0	0	0
NC_000962.3	1188000	1189000	1188500.0	Rv1065,Rv1066,PE_PGRS19	0.374029	0.8890331919015231	False	1	0	1	1	1
NC_000962.3	1189000	1190000	1189500.0	PE_PGRS19	0.263536	0.3503331947928036	False	1	0	1	1	1
NC_000962.3	1190000	1191000	1190500.0	PE_PGRS19,PE_PGRS20	0.468728	1.350730774790924	False	1	0	1	1	1
NC_000962.3	1191000	1192000	1191500.0	PE_PGRS20	1.45622	6.165170943352585	False	1	0	1	1	1
NC_000962.3	1192000	1193000	1192500.0	PE_PGRS20,Rv1069c	0.218961	0.1330112615380167	False	0	0	0	0	1
NC_000962.3	1193000	1194000	1193500.0	Rv1069c	0.3089039999999999	0.5715213376509787	False	0	0	0	0	0
NC_000962.3	1194000	1195000	1194500.0	Rv1069c,echA8	0.173198	-0.09010267298893361	False	0	0	0	0	0
NC_000962.3	1195000	1196000	1195500.0	echA8,echA9	0.1863989999999999	-0.025742227876282543	False	0	0	0	0	0
NC_000962.3	1196000	1197000	1196500.0	echA9,Rv1072	0.0786813	-0.5509114664575306	False	0	0	0	0	0
NC_000962.3	1197000	1198000	1197500.0	Rv1072,Rv1073	0.7400599999999999	2.6735887623150485	False	0	0	0	0	0
NC_000962.3	1198000	1199000	1198500.0	Rv1073,fadA3	0.0650396999999999	-0.6174200224797073	False	0	0	0	0	0
NC_000962.3	1199000	1200000	1199500.0	fadA3,Rv1075c	0.303104	0.5432438903626389	False	0	0	0	0	0
NC_000962.3	1200000	1201000	1200500.0	Rv1075c,lipU	0.201184	0.04634088559925412	False	0	0	0	0	0
NC_000962.3	1201000	1202000	1201500.0	lipU,cbs	0.562188	1.8063877098889027	False	0	0	0	0	0
NC_000962.3	1202000	1203000	1202500.0	cbs	0.0264020999999999	-0.805794625470737	False	0	0	0	0	0
NC_000962.3	1203000	1204000	1203500.0	cbs,pra	0.357132	0.8066531872754741	False	0	0	1	0	0
NC_000962.3	1204000	1205000	1204500.0	pra,metB	0.013201	-0.8701555581255828	False	0	0	0	0	0
NC_000962.3	1205000	1206000	1205500.0	metB,greA,Rv1081c	0.0656530999999999	-0.6144294386578679	False	0	0	0	0	0
NC_000962.3	1206000	1207000	1206500.0	Rv1081c,mca	0.0660051	-0.6127132901327821	False	0	0	0	0	0
NC_000962.3	1207000	1208000	1207500.0	mca,Rv1083,Rv1084	0.165101	-0.12957896448784573	False	0	0	0	0	0
NC_000962.3	1208000	1209000	1208500.0	Rv1084	0.315593	0.6041330350495495	False	0	0	0	0	0
NC_000962.3	1209000	1210000	1209500.0	Rv1084,Rv1085c	0.0131132	-0.8705836201724649	False	0	0	0	0	0
NC_000962.3	1210000	1211000	1210500.0	Rv1085c,Rv1086	0.218961	0.1330112615380167	False	0	0	0	0	0
NC_000962.3	1211000	1212000	1211500.0	Rv1086,PE_PGRS21	0.525225	1.6261774884890894	False	1	0	1	1	1
NC_000962.3	1212000	1213000	1212500.0	PE_PGRS21	0.881645	3.363875378577057	False	1	0	1	1	1
NC_000962.3	1213000	1214000	1213500.0	PE_PGRS21	0.1580619999999999	-0.16389705956760944	False	0	0	1	0	1
NC_000962.3	1214000	1215000	1214500.0	Rv1087A,PE9,PE10	0.262538	0.3454675236904306	False	0	0	0	0	1
NC_000962.3	1215000	1216000	1215500.0	PE10,celA2a,celA2b	0.995182	3.917416160090208	False	0	0	0	0	1
NC_000962.3	1216000	1217000	1216500.0	celA2b,PE_PGRS22	0.118284	-0.35783159374615997	False	1	0	1	1	1
NC_000962.3	1217000	1218000	1217500.0	PE_PGRS22	1.15861	4.714196617924494	False	1	1	1	1	1
NC_000962.3	1218000	1219000	1218500.0	PE_PGRS22	1.26785	5.246787711334543	False	0	1	1	1	1
NC_000962.3	1219000	1220000	1219500.0	PE_PGRS22,coaA	0.013201	-0.8701555581255828	False	0	0	0	0	1
NC_000962.3	1220000	1221000	1220500.0	coaA,glyA1	0.358364	0.8126597071132733	False	0	0	0	0	0
NC_000962.3	1221000	1222000	1221500.0	glyA1,desA2	0.0660051	-0.6127132901327821	False	0	0	0	0	0
NC_000962.3	1222000	1223000	1222500.0	desA2,phoH2	0.0913510999999999	-0.4891408454827359	False	0	0	0	0	0
NC_000962.3	1223000	1224000	1223500.0	phoH2	0.0396031	-0.7414341803580851	False	0	0	0	0	0
NC_000962.3	1224000	1225000	1224500.0	phoH2,Rv1096	0.176366	-0.07465733626316433	False	0	0	0	0	0
NC_000962.3	1225000	1226000	1225500.0	Rv1096,Rv1097c	0.0522761	-0.6796479580330618	False	0	0	0	0	0
NC_000962.3	1226000	1227000	1226500.0	Rv1097c,fum	0.202768	0.05406355396213875	False	0	0	0	0	0
NC_000962.3	1227000	1228000	1227500.0	fum,glpX	0.673605	2.3495925968759717	False	0	0	0	0	0
NC_000962.3	1228000	1229000	1228500.0	glpX,Rv1100	0.245539	0.26259022602586257	False	0	0	0	0	0
NC_000962.3	1229000	1230000	1229500.0	Rv1100,Rv1101c	0.0660051	-0.6127132901327821	False	0	0	0	0	0
NC_000962.3	1230000	1231000	1230500.0	Rv1101c,mazF3,mazE3	0.512024	1.5618170433764376	False	0	0	0	1	0
NC_000962.3	1231000	1232000	1231500.0	mazE3,Rv1104	0.1673889999999999	-0.11842399907479065	False	0	0	0	0	0
